algorithm,benchmark,seed,best_weight,feasible,max_stress,max_displacement,wall_time_s,n_evals,pareto_n_points
ga,72-bar spatial tower,42,550.6340271158629,True,8306.631320925617,0.24999999717983193,121.25564851500008,30000,0
ga,72-bar spatial tower,123,550.2238430856747,True,7915.836058750345,0.24999999999821093,115.76842471200007,30000,0
ga,72-bar spatial tower,456,549.776229543075,True,7815.624426009276,0.24999999999999978,118.53414223800019,30000,0
ga,72-bar spatial tower,789,549.8383116959144,True,8415.924623300485,0.24999999999999017,116.11913005199995,30000,0
ga,72-bar spatial tower,2024,551.5478406582665,True,8181.275142748298,0.24999999940577514,118.6831438050001,30000,0
