algorithm,benchmark,seed,best_weight,feasible,max_stress,max_displacement,wall_time_s,n_evals,pareto_n_points
nsga2,72-bar spatial tower,42,558.6612517262182,True,6847.781873360156,0.24883086073976426,116.799369953,30000,100
nsga2,72-bar spatial tower,123,557.5198697658446,True,6511.624118976472,0.24981918913498988,117.29741796200005,30000,100
nsga2,72-bar spatial tower,456,553.4670529050144,True,8572.057750288608,0.24998838315302446,116.04872840899998,30000,100
