weight_true,max_stress_true,max_disp_true,weight_mean,weight_std,max_stress_mean,max_stress_std,max_disp_mean,max_disp_std
4766.8135,26756.453,4.4958186,4767.3325,230.31752,28891.383,2315.4487,4.141235,0.2566363
7327.981,15384.059,2.494253,7290.6606,81.134315,16659.691,1131.0802,2.5105326,0.09448417
7497.6255,10927.184,1.9306647,7479.877,120.07046,11411.905,932.09973,2.0222352,0.09754988
7779.9014,29181.512,3.5544417,7753.9536,87.842155,29667.752,1457.2356,3.611217,0.12713939
7893.1055,10039.966,2.2261794,7927.2217,116.0492,11059.043,917.8519,2.1919885,0.082936354
5580.365,152721.53,14.363365,5531.36,227.40804,178949.64,34963.08,17.366556,2.9230168
6415.5864,19335.334,3.0243351,6488.8574,102.791664,16467.436,1093.0073,2.827751,0.09751872
7099.099,33257.54,4.8478203,7103.426,109.696106,42538.37,4471.0073,5.3818793,0.40346202
6836.5747,11427.096,2.1364331,6871.3755,129.3601,11821.174,924.77844,2.1411943,0.100131474
8631.95,17015.24,2.223683,8622.723,164.20535,17709.566,1314.8691,2.331101,0.09314853
6529.9956,33331.47,3.3433652,6506.9624,94.07606,27377.465,5296.615,3.3457763,0.29082736
9122.881,15257.645,2.2232091,9055.922,223.76477,15014.407,1397.2083,2.2269838,0.12337762
6359.324,39789.625,5.574313,6427.86,135.26431,57372.734,8437.369,6.4588304,0.887838
8252.141,31080.424,3.1936202,8200.782,140.06506,30205.414,1753.9388,3.3015668,0.11006582
6402.5186,21779.129,3.5672698,6466.8867,91.2548,26739.967,2201.847,3.5716152,0.15433542
6947.4565,27642.398,3.0204313,6982.9727,92.15649,26158.596,1886.5111,3.0313783,0.13329403
9458.219,16957.27,2.0717833,9490.824,285.34195,16943.588,1418.0886,2.1545076,0.12646416
6789.6064,75003.51,5.481577,6856.109,114.74274,65486.16,5165.2646,5.735323,0.29942453
6650.155,11588.698,2.1999996,6638.425,128.39053,12878.0625,1139.0836,2.3769155,0.117420994
7366.098,34129.246,4.1836386,7368.504,121.430916,35681.902,2968.2864,4.61139,0.26000872
6764.723,54050.46,5.8931856,6718.1704,109.60673,54767.16,4283.1577,6.100193,0.41157266
5702.5376,18168.717,3.09582,5820.326,156.91896,19291.004,1487.5511,3.1255505,0.12259842
6620.821,46120.016,5.0314584,6575.8994,94.71755,46177.44,3238.6008,5.0740714,0.29993436
6946.858,46836.8,4.9614744,6928.1626,104.59629,45388.95,3038.151,4.8957314,0.2269973
8373.646,15955.887,1.9515811,8393.934,153.43141,17384.346,2627.407,2.0475373,0.14957209
8361.814,12391.669,1.9926896,8373.568,148.47913,12457.37,1089.0552,2.0914555,0.10009101
6233.327,23552.723,2.892929,6294.0454,116.39113,23482.547,1666.6641,3.0711205,0.09884654
5103.002,36526.3,4.3000712,5104.706,208.86327,40030.75,4384.8555,4.4906263,0.28922185
6840.3354,31529.02,4.393321,6801.3423,81.7777,34765.723,2515.3357,4.3042097,0.18904445
8119.085,17048.496,2.1902487,8132.46,126.4623,16992.027,1507.3538,2.338456,0.10930781
4772.28,22497.068,3.8918893,4721.1836,236.51613,24627.162,2922.8193,3.8967328,0.2722224
9792.986,11777.299,1.8644905,9744.448,366.9397,11942.278,1028.7794,1.8878393,0.12350156
7344.6323,14921.951,2.4200597,7361.627,85.44274,14421.091,1157.734,2.4191275,0.09249178
6816.736,14395.359,2.5550847,6756.713,93.1584,14197.017,1043.596,2.5017636,0.10151317
9585.203,31854.914,3.1545987,9460.822,288.0779,31663.365,2990.594,3.2633936,0.22859012
5019.828,164813.03,9.882388,5033.948,235.34343,92702.89,20069.86,6.4900746,0.7268166
7056.442,41020.367,4.4946938,7056.668,100.205215,38280.535,3835.885,4.568737,0.3093063
9112.904,9897.956,1.8097402,9063.522,235.4146,9561.815,966.2579,1.8314345,0.10923674
6580.378,22199.697,2.9174767,6547.537,109.86987,23181.016,1387.9607,2.9523273,0.12328976
8285.057,17117.0,2.1167266,8249.125,166.58267,15914.598,1882.2668,2.1557555,0.15919304
8572.14,8609.181,1.7332644,8532.254,173.03777,10635.751,1071.9183,1.8381025,0.11713931
9361.74,48546.3,4.505481,9257.598,308.561,47306.363,5567.6304,4.45604,0.37901223
7615.2104,28488.203,3.5189092,7518.96,98.67495,28773.46,1874.7607,3.4612668,0.13975912
8368.83,16107.509,2.169819,8377.081,139.24904,12813.679,1231.72,2.0553722,0.0976109
5708.839,50853.844,5.5814652,5785.128,158.78993,52370.344,10051.942,5.2332125,0.7752801
6049.4893,42236.3,4.59821,6084.4087,113.57038,40741.6,3171.124,4.6114583,0.27377498
8983.456,24983.895,2.699015,8953.592,249.83958,24588.46,2231.532,2.6884432,0.14671825
8706.858,8754.059,1.9446652,8664.744,211.72292,10266.338,882.4713,1.9712719,0.10488538
6406.9863,19394.69,3.2058933,6404.264,118.27486,22223.533,1275.1436,3.2584846,0.09440373
6310.861,14279.132,2.8011067,6348.7656,114.8093,15171.254,899.41486,2.7531087,0.089581236
7923.1416,17730.172,3.0537694,7946.8125,101.72758,18851.586,1480.4332,2.8793674,0.11202078
6330.547,21263.607,3.439335,6341.2104,116.01696,27736.16,2304.922,3.6405041,0.13937645
6727.6484,9841.567,2.1641927,6796.9487,109.91719,13401.272,1225.6838,2.2931309,0.10166269
4304.4688,147255.44,13.2372,4348.4336,261.00894,103745.54,18879.322,10.601555,1.3471617
8434.413,8434.629,1.9531583,8443.105,157.2513,10502.485,882.0742,2.044935,0.09319891
9070.167,21934.775,2.6279144,9077.153,196.28635,21671.945,1919.6447,2.6584072,0.15436868
6464.892,25694.572,3.5924566,6462.9746,97.41261,26369.404,1603.6617,3.552769,0.1331501
8493.793,22899.943,3.024459,8486.024,164.40202,21480.988,1387.1377,2.912215,0.12264976
8620.038,18130.277,2.2437584,8542.898,173.5148,18155.01,1589.4534,2.3122885,0.12351002
5959.572,26247.484,3.7241955,5997.1343,149.78383,30732.602,3462.4683,3.6591644,0.21706428
8790.264,11699.056,1.8381779,8813.924,201.22273,9899.356,775.7376,1.8345876,0.09975028
6722.7876,19594.068,3.1760676,6633.459,94.46392,22333.658,1473.6399,3.2708526,0.124526426
7045.345,38486.703,4.062503,6995.115,86.40937,39893.824,3204.1404,4.0604854,0.19569753
6359.2354,31677.957,3.6699488,6287.2886,104.491264,33430.477,2618.765,3.790906,0.14834619
7278.169,23366.79,2.7672386,7266.84,99.83709,21395.59,2081.693,2.6557157,0.1131325
5191.461,73315.555,7.6223984,5221.6323,221.40485,68066.35,7352.454,7.464793,0.670759
6107.9214,10809.317,2.2949154,6196.5527,137.96457,14538.43,1229.1069,2.5486884,0.12583132
7808.601,22502.928,3.301124,7800.3213,103.01204,24067.373,1174.9259,3.1948264,0.13305362
7596.6084,26513.094,3.450385,7615.7817,78.49112,25477.775,1508.5782,3.294055,0.12546547
6347.3003,23158.557,2.8970292,6339.5513,111.85875,21929.775,2413.2812,2.9671535,0.13735883
6926.1826,18920.404,2.4477797,6971.0576,100.62146,18888.312,1395.8657,2.6066582,0.10598791
5943.6885,51849.75,6.3059554,5949.695,134.56728,52279.766,3392.1738,6.204695,0.3845206
7106.6226,12300.09,2.3440523,7122.685,98.57711,12101.481,911.53674,2.2307644,0.08970213
6383.039,33016.727,3.787075,6335.114,109.62406,29941.008,2899.697,3.6580236,0.20417993
9287.298,8788.171,1.6386707,9196.766,315.1822,9270.242,1026.4716,1.710416,0.1341568
8046.601,11984.848,2.0060697,8096.828,155.18651,14571.072,1555.7372,2.068091,0.1239229
5766.724,115869.53,9.446391,5854.368,172.34102,117071.16,18468.479,10.143185,1.2072839
7830.969,11074.663,2.0828686,7886.339,100.82319,10788.35,780.4054,2.0808263,0.09182358
9296.367,8332.19,1.6145788,9243.332,259.40286,9061.097,930.3481,1.6881965,0.113507144
10155.341,6088.1475,1.4491183,10037.506,435.07187,7932.155,1081.0188,1.4657717,0.16035065
8206.81,15813.749,2.1111548,8184.6836,137.61784,14695.702,2087.4358,2.0944588,0.14668018
5875.2827,37050.05,4.271395,5932.0586,132.96056,34517.37,2226.9485,4.2750435,0.1630089
8927.743,14514.808,2.282906,8839.955,204.7381,14961.121,1146.8616,2.2973552,0.11030957
7147.9287,18580.074,2.6565962,7134.4556,89.02311,18904.13,1183.3191,2.6761248,0.088852234
5466.8096,28740.195,4.543557,5510.442,183.49635,29310.168,2352.9453,4.5133877,0.22532037
8192.3,17158.268,2.2747748,8154.7173,132.56169,15466.147,1797.0348,2.2488737,0.13015895
6346.3955,31782.861,4.3880124,6392.3037,105.70392,32805.984,2114.013,4.408526,0.18096367
8161.4663,9804.807,2.0550473,8187.435,105.94491,11020.452,832.63226,2.0979764,0.08495329
8550.704,11508.22,1.9699217,8553.887,184.52948,12226.727,1142.2853,2.0486145,0.11095123
9154.346,20323.086,2.3687277,9139.227,242.4443,19048.15,1331.7998,2.3533196,0.11923147
5962.745,52786.12,5.7300305,6005.911,139.66592,51792.42,4216.27,5.9575744,0.41677213
9105.434,11795.458,1.7658982,9060.448,260.6878,12190.085,1375.4104,1.8038855,0.12348899
6455.876,22290.225,3.188079,6418.8296,92.32544,21651.625,1364.9924,3.2502334,0.09978523
6921.1978,16344.333,2.6430209,6986.694,90.56635,16945.363,1106.3026,2.671584,0.07984448
7152.676,11291.549,2.2842915,7227.4824,92.07555,12203.906,1173.785,2.3033125,0.10116916
8532.402,19455.635,2.7062142,8443.822,141.27663,18780.121,1311.3177,2.6560912,0.08842994
6706.5977,19507.324,3.013873,6666.7773,102.74092,20964.14,1115.5382,3.1411645,0.08828061
7692.372,81289.75,6.284592,7689.748,130.41982,80270.21,13269.327,6.2256737,0.6853576
6168.0474,27102.658,3.5382187,6201.7764,109.11274,28601.365,1838.2141,3.694521,0.16311811
7894.4976,32093.219,3.2856824,7890.299,112.57963,30629.994,2081.6064,3.47245,0.12526439
4337.3374,41797.13,4.97506,4418.804,272.80408,38763.047,2989.672,5.0448356,0.30904797
6520.114,75956.06,6.413835,6597.181,114.98059,76175.92,9357.242,6.375705,0.5096419
10606.451,6536.4814,1.4505138,10612.456,471.38525,7479.1562,839.3698,1.4165741,0.1178746
6255.4194,85160.42,7.1431704,6255.987,135.85663,82125.36,11060.465,7.133127,0.6389011
8711.102,47438.867,3.1487062,8622.543,177.45076,29097.432,6379.4707,2.66104,0.25457352
7289.687,17015.508,2.846993,7194.26,118.88802,16860.84,1185.2018,2.778697,0.120154545
4889.821,51082.117,6.3694487,4945.6406,230.70915,49993.83,4158.1963,6.304757,0.46910408
6814.04,30123.13,4.198821,6750.7075,81.784004,28713.938,1997.353,4.055789,0.15875375
9266.569,9124.252,1.7497461,9229.218,271.57394,9145.753,912.87494,1.7286217,0.10512395
8238.323,23441.51,2.842541,8237.262,132.14407,22134.67,1557.6487,2.8391836,0.096834905
6898.2485,14214.339,2.458694,6882.966,97.02537,13277.612,1039.727,2.4344845,0.08881165
8162.2363,24844.03,2.7956734,8185.359,118.6996,24870.775,1380.5836,2.9062989,0.10554743
7671.4106,19132.008,2.7506235,7667.6074,87.70762,18079.908,1029.265,2.73436,0.08091103
7466.951,20906.967,2.9139605,7513.2,91.21976,22294.062,1460.1655,2.9757462,0.11903051
9322.901,53234.39,4.395604,9237.338,270.1209,52480.586,8132.2676,4.214555,0.4065893
7603.508,18647.268,3.0945868,7721.1914,121.33354,17620.506,1287.5203,3.0123117,0.11102309
8106.2676,17609.719,2.9918265,8101.939,112.0074,18493.773,1269.6718,2.8299081,0.12361508
7572.4355,17470.72,2.7889247,7608.0083,79.93545,20848.7,1217.4879,2.8064237,0.100053795
7897.9536,25550.56,2.9574378,7892.685,100.6368,24950.97,1635.1069,3.0535412,0.10313733
5857.259,153967.02,12.061971,5892.8535,198.6094,136797.64,22785.557,11.363647,1.484334
8268.772,17554.021,2.4060543,8333.532,134.40175,16400.246,1150.2306,2.4261072,0.09569142
8345.387,40702.293,4.2104344,8379.334,131.88911,41868.83,4931.1333,4.4371867,0.37686762
7143.2764,33915.805,4.4235735,7121.228,98.53523,36108.305,2558.2356,4.152805,0.2268271
5549.1377,25927.35,4.8618345,5558.38,156.9196,30578.637,2503.5134,4.71827,0.25351197
7451.528,24897.225,3.1909657,7469.424,92.64815,25586.4,1760.1013,3.3061512,0.12515779
8212.601,16140.877,2.3524575,8262.852,101.41464,15632.988,1101.5895,2.4415936,0.09269778
7749.198,32301.402,4.06985,7732.775,104.112946,36446.33,3315.9363,4.1943455,0.27896407
9281.528,9919.104,1.8439391,9164.674,244.83511,10246.579,1044.0121,1.8651564,0.113291375
7836.5645,22349.781,3.1081393,7842.9746,109.08692,24751.66,2070.1462,3.2504437,0.1729662
6350.71,14791.941,2.643103,6372.306,112.488716,14404.716,1095.3578,2.579277,0.10280028
8371.387,11560.905,2.0055075,8377.235,154.0378,11705.983,1126.8573,2.0646167,0.09983179
9294.929,18460.244,2.7003472,9257.114,257.7852,21334.76,1331.7163,2.7136014,0.121344134
9192.162,22915.406,2.5959327,9161.155,258.19846,22489.922,1669.9664,2.6012988,0.14272101
6989.954,16077.955,2.8921444,6927.4233,99.80451,15979.409,1201.7528,2.820152,0.08717745
7083.4395,12719.471,2.1077611,7064.335,128.74898,12240.795,874.5464,2.200969,0.09497402
7940.9204,10126.78,1.9293139,7905.544,125.259254,10058.104,907.0583,1.9055868,0.10415123
6130.455,52753.395,5.846087,6077.015,118.45892,39053.906,5801.224,5.1304717,0.58715695
9278.482,9558.773,1.8815466,9194.322,267.08655,9880.642,1022.1076,1.8543711,0.10639934
4477.912,39445.664,4.9174633,4472.892,266.56058,49514.23,11269.263,5.4748006,0.6538529
7148.528,20124.959,3.0771177,7176.8506,99.52189,24861.426,1408.278,3.1271517,0.11460393
7004.5327,17210.445,2.8319335,6951.252,109.87561,16401.244,1288.2075,2.5299094,0.10574448
7145.8115,17180.637,2.754211,7134.6313,100.54442,20461.293,1465.7976,2.8062656,0.08618646
5923.7905,37467.574,5.0847015,5923.159,141.44237,31282.516,2782.599,4.731862,0.27872214
9240.367,43220.727,4.120256,9191.14,275.62256,40697.55,4187.9795,3.9000378,0.28912652
9277.928,18245.682,2.3805926,9211.362,264.89325,18942.174,1454.9506,2.3846905,0.13797827
7897.224,19576.004,2.5988355,7935.886,106.02843,20176.3,2467.4932,2.567321,0.15058435
8359.241,14540.272,2.1805372,8420.034,126.25946,13795.881,1479.792,2.2278364,0.09801548
8328.184,37285.28,3.5313222,8305.163,144.51775,37566.37,2662.3164,3.5966144,0.16631825
8317.303,25351.861,3.117817,8339.172,138.95322,25149.23,1638.14,3.1007812,0.11076537
7725.9053,43418.066,4.0845933,7686.998,86.015274,41751.35,3320.679,4.0524793,0.21871106
6652.882,12359.228,2.505729,6641.956,121.67775,15096.039,1268.3936,2.6527522,0.09552679
8172.919,23274.984,2.8931324,8159.2275,126.502144,22785.46,1678.8932,2.8660667,0.12591195
7503.417,24982.578,3.5084481,7407.1562,101.715935,26415.65,1700.4132,3.530641,0.14733332
6897.8184,22953.715,3.2313209,6902.6875,85.485855,27165.5,2024.8159,3.438288,0.14119421
7867.7646,42280.074,3.511423,7903.2827,103.10219,42401.844,3291.4963,3.7363412,0.17314135
5178.681,30000.902,4.316101,5146.589,212.31418,30486.555,2594.7156,4.46072,0.21036178
6428.123,24359.92,3.2347047,6423.897,96.824265,23060.36,1427.7599,3.2980306,0.1102569
4689.085,119101.08,13.361813,4779.576,255.42317,112693.42,17278.182,12.552494,1.8341103
7115.4893,28040.98,2.5354304,7185.8906,105.71995,22290.91,5062.7295,2.6782942,0.2608358
8131.5903,11330.707,2.120548,8135.825,143.16858,10862.594,1037.073,2.0481944,0.12483562
6734.26,35065.547,4.2943006,6786.246,93.76007,31574.727,2816.916,3.910844,0.20227271
7605.7725,60273.344,5.5739746,7617.62,118.016556,58934.477,6313.4756,5.5530176,0.39463204
8526.896,18693.395,2.6066601,8485.448,174.04007,18478.46,1212.9458,2.5724401,0.10992745
7042.28,24346.518,2.9991117,7046.095,73.93848,22897.77,1388.4672,2.9161487,0.09646498
9238.395,8772.03,1.6412935,9192.397,267.8803,9377.937,951.102,1.6791446,0.11698116
8614.953,14264.607,2.0776677,8593.371,180.12642,11432.671,932.7944,2.0255785,0.11145332
9607.947,14001.34,2.3828819,9408.472,334.1919,18213.217,1544.515,2.4227164,0.16306105
5995.6987,54812.63,4.6801434,6092.619,146.28087,50116.26,4185.711,5.054678,0.28558233
6607.4033,17211.205,2.991878,6650.2285,110.85887,21582.955,1427.5608,2.8706622,0.10693148
6569.9414,60963.715,6.2083178,6567.483,104.2124,58528.4,5036.4775,6.178969,0.41892025
7158.176,14012.193,2.5488515,7090.8677,117.83063,14182.972,1097.2002,2.4729145,0.09450525
6831.351,19106.152,2.9365394,6844.297,106.17389,21732.14,1738.706,2.7794836,0.13041084
8778.39,53789.9,5.9804664,8892.534,236.09341,53189.86,6064.4546,5.6679583,0.55753046
6183.284,79190.6,9.318601,6110.484,158.67746,114929.31,24670.584,11.021388,1.7740263
8803.195,9151.214,1.8232133,8805.313,161.69923,9952.565,953.1266,1.8460755,0.087709114
8470.849,35818.5,3.6364577,8435.937,158.84433,33593.69,3004.832,3.5845962,0.21082729
7148.685,80063.07,7.0227423,7149.2637,119.60875,78932.17,9651.85,7.0478497,0.7620304
5006.526,19108.396,3.3875067,4965.91,248.6952,20122.857,1714.9246,3.5571573,0.15215828
6472.732,16219.071,3.0781581,6436.0337,126.46856,18128.441,1616.4752,2.8113446,0.12628628
7643.761,19191.57,2.8091683,7589.6055,84.13123,18956.242,1354.9177,2.8139417,0.108700775
9252.752,8842.484,1.7569025,9185.716,260.88867,8916.798,848.51935,1.6864297,0.13747673
8656.651,17219.41,2.3909402,8651.724,159.42683,16793.115,1036.2416,2.4162607,0.08701809
5181.1353,133899.31,11.943733,5217.152,209.98993,119379.53,17289.787,11.465846,1.5759561
8488.996,25180.508,2.813022,8472.902,156.49452,25400.902,1661.5107,2.8577378,0.1322347
5038.7773,39271.543,5.031408,5083.2534,238.50754,40967.21,3617.2156,5.115917,0.36357078
5585.4014,18769.27,3.0368888,5604.817,181.19669,20352.107,1540.1641,3.1867664,0.14691488
9151.814,36671.273,3.8773615,9081.389,277.31497,35887.15,3590.935,3.8847067,0.28141272
9920.275,15004.528,2.320846,9837.811,326.85593,15197.191,1479.7676,2.2064283,0.14781302
7009.9224,35481.04,3.1587157,7083.109,100.32988,35432.973,6676.881,3.4439034,0.3010947
8475.208,12151.359,2.2319994,8433.369,157.70738,11602.062,876.4531,2.171189,0.08215731
8391.862,19366.969,2.4911418,8428.512,148.07588,19286.7,1345.3625,2.499894,0.09856951
8134.5635,9843.556,1.7655387,8180.884,140.90639,9643.563,1042.5118,1.8082821,0.120072454
8241.326,31022.521,3.0330222,8248.102,133.27983,31521.482,2293.1062,3.1784039,0.13786379
7949.774,9776.134,1.8705078,7966.208,126.83071,10289.225,1009.64795,1.8870815,0.108302794
5621.714,35333.598,4.9084883,5699.32,155.76372,35598.27,2915.643,4.7463274,0.29474604
8014.091,19445.26,3.0454059,7912.0015,135.57181,19847.037,1943.4626,2.717736,0.14423314
8079.614,26720.828,3.1765573,8067.727,100.265625,27638.938,2363.897,3.1404114,0.1277631
4608.936,112918.44,8.490229,4604.6177,257.45312,104108.92,14703.535,9.157927,0.916264
9681.549,30343.162,3.356748,9560.7295,308.13715,28654.602,2413.057,3.3227994,0.2927171
6422.456,192971.23,10.233716,6501.0444,126.82358,87764.89,14315.135,7.3752937,0.80201435
7135.922,22461.64,2.8079045,7139.835,100.685036,22661.57,1523.2046,2.932856,0.11871538
7341.5073,93129.805,10.147882,7325.7417,159.56934,96578.38,12952.956,9.792392,1.2348915
7025.742,25811.406,3.1659985,7028.6133,106.20634,25959.895,1771.0917,3.1478286,0.15767135
7350.3496,23761.686,2.9396505,7367.636,75.13423,24535.7,1325.7076,3.0727506,0.09559734
7547.4043,19100.172,2.985347,7617.842,87.641975,18826.467,1430.6547,3.0107543,0.103242904
8432.194,28914.209,2.8882296,8414.394,146.18665,26982.967,1718.4374,2.898779,0.12207007
8535.398,12121.318,1.9901059,8576.685,141.89314,11585.326,917.79083,2.0378308,0.083212554
9831.513,7113.872,1.5610892,9838.076,349.70456,8283.465,1008.8964,1.5402267,0.1346185
6641.52,92164.95,8.910703,6598.5386,159.72336,96175.55,13503.366,9.704437,1.2433931
8735.555,37542.934,3.3526363,8653.634,156.95862,36270.54,3756.4868,3.3806171,0.18783967
7700.0127,22690.725,3.0194378,7698.2573,89.1746,26364.217,1381.4943,3.0692399,0.10492242
6782.9507,16931.479,2.5056963,6765.504,103.316154,14626.621,1077.7572,2.5277858,0.08559331
8876.624,13286.8955,2.0316076,8851.412,201.89386,15374.602,1227.317,2.1455104,0.10681397
6932.446,105355.51,8.805343,6951.878,121.56466,108507.64,19451.72,9.226927,1.3474524
5509.4453,129577.71,15.144605,5512.1704,230.5427,136278.16,21214.408,13.7517185,1.9229578
9356.39,21051.986,2.6331139,9334.509,276.98178,21504.268,1597.7976,2.610031,0.14231993
5932.2554,39909.44,4.578802,5944.83,139.89975,38448.973,4025.226,4.5271287,0.27283594
5790.8687,62564.03,5.5244756,5909.576,140.0828,48269.734,3520.4233,5.363432,0.31277463
8366.105,20196.27,2.6797934,8407.009,157.68787,20405.445,2226.3066,2.568475,0.15096791
11039.315,33417.05,3.006882,11049.296,541.64716,34276.254,4731.274,3.1385934,0.32127672
9320.492,24084.096,2.6960893,9218.827,240.71162,24558.21,2076.0186,2.8033483,0.14230677
5883.599,62013.938,4.617131,5864.355,170.449,52000.203,7539.8394,4.405893,0.32424313
6368.5474,35555.188,4.158903,6358.5576,108.70729,42199.934,3580.51,4.7025003,0.3149215
7404.7583,10219.101,1.9240154,7316.3833,110.8255,11131.022,941.628,2.0690835,0.08935227
5594.021,36948.195,4.2197585,5581.4287,160.08618,38482.133,4713.3223,4.7115917,0.30312833
6566.9253,21794.217,3.4002376,6476.2075,82.521866,21303.756,1812.6111,3.372214,0.121249475
8648.962,7233.331,1.7016966,8634.91,201.77046,9107.222,946.78864,1.7706217,0.12033959
9137.816,10702.675,1.797336,9136.253,239.42879,9625.641,921.5326,1.7838353,0.115076594
6561.193,32322.291,3.873811,6583.426,86.44352,27882.285,2439.3823,3.7444348,0.20988688
6406.6167,53828.23,5.032219,6434.505,96.72819,51004.04,4475.9556,5.232959,0.3041925
6381.4863,13435.422,2.3378296,6420.543,137.71057,13963.836,1077.3906,2.4762895,0.10968379
8052.66,15054.866,2.2677393,8037.719,127.77082,14701.237,1277.2568,2.2288733,0.11209007
8841.458,12158.343,2.150451,8796.326,204.11479,12615.457,1032.3677,2.1348553,0.09878197
5710.7866,60964.7,8.188667,5659.683,171.25153,62293.29,7561.489,7.3424664,0.6520029
7236.8384,34006.984,4.0058556,7300.6357,91.3174,33417.11,3327.518,4.189051,0.2877396
7855.756,13560.154,2.217951,7875.7095,93.03664,12754.025,1044.3481,2.274265,0.084282294
7074.896,9246.633,2.0164895,7051.236,126.15059,11257.143,857.62366,2.1068566,0.09963441
7140.3115,26980.08,3.2285066,7170.728,96.671486,26159.97,1595.8843,3.0866635,0.113303
6520.718,43662.684,4.6160965,6501.1533,89.2237,45990.203,5585.926,5.086647,0.4534311
9937.537,7118.395,1.549545,9900.391,357.21515,7932.0,847.62994,1.5185089,0.12702888
7698.899,81300.586,5.5443654,7669.686,122.578186,60354.26,7608.383,4.895613,0.3725425
8846.969,49183.562,4.353234,8806.414,181.52815,49429.04,4909.654,4.270528,0.29797295
6722.8345,83757.73,7.1628675,6777.306,121.913795,82999.88,12136.588,7.626958,0.863446
6812.066,20477.463,3.1346076,6822.038,106.99732,20146.352,1338.6027,2.968793,0.115003236
6920.594,34472.938,3.1130762,6956.8823,109.72539,30204.037,4289.8574,2.964797,0.19011442
5650.9805,36888.934,5.8786993,5688.774,170.07094,43784.73,3264.985,5.623609,0.3490667
7880.5327,8971.35,1.8354468,7846.1206,133.31285,10483.2,865.01,1.9073699,0.09602022
6923.7393,45386.613,4.636566,6916.87,108.577515,44712.855,3837.2065,4.653065,0.24774352
6299.3022,18566.771,3.032811,6325.4336,102.46616,17877.992,1602.233,3.0765173,0.109736465
7389.8633,41367.652,4.454892,7399.3296,116.15517,41062.516,4916.6177,4.6129303,0.48014247
6999.713,59405.188,6.9866376,7063.5376,138.2847,63462.906,5770.612,6.8331294,0.48408362
8244.167,12053.68,2.077794,8294.623,138.77116,11766.188,903.49817,2.0790813,0.088579066
7196.277,23779.998,3.0992208,7196.035,106.18603,23653.18,1399.4635,3.1645126,0.10749116
9444.244,18552.768,2.2661407,9397.9795,293.6463,17941.852,1470.189,2.2325523,0.12064095
5852.7554,74426.484,6.4052825,5899.8086,150.17575,74008.71,8576.056,6.7364845,0.537013
4395.974,17920.623,3.6899893,4469.1143,293.27698,20870.51,2616.7698,3.828683,0.2810864
8150.321,28302.414,2.972054,8158.417,135.39883,27580.078,1993.256,2.9841027,0.12167773
8888.521,16764.479,2.3539324,8840.491,185.24232,17239.562,1083.3518,2.4020138,0.11271473
7115.8125,18985.674,2.4867709,7146.6714,102.73566,19435.742,1620.9406,2.646924,0.11482846
7705.6587,32430.678,3.4245014,7678.0796,88.53876,34219.76,2089.9634,3.5774326,0.13867697
7413.6035,58040.805,5.6087246,7528.5776,137.66786,52212.184,5636.751,5.2408085,0.43516594
9187.373,68067.55,4.741725,9100.82,236.7093,60755.65,8627.186,4.6717114,0.41629192
7219.2476,31184.533,3.3444567,7245.6562,115.223045,30929.547,3683.7063,3.4988472,0.27511498
6009.9062,23126.594,3.4050593,6106.957,127.7351,23215.62,1711.8094,3.472158,0.12843016
6090.6104,17315.836,3.1183915,6085.3535,113.10156,17571.59,1183.677,3.2049897,0.09529645
7964.0566,28707.31,3.7501101,7958.118,134.56087,31903.98,1640.0743,3.7181845,0.17858787
9588.051,17310.453,2.1052942,9611.376,341.20743,16390.084,1815.6699,2.104695,0.1572983
8849.63,23707.066,2.9863486,8816.419,240.47389,28027.617,2263.6006,2.948601,0.17228375
7818.2764,13892.055,2.6668048,7815.397,94.98922,14806.294,945.38696,2.5601285,0.07560496
6835.5527,20838.998,3.0583565,6827.406,90.10424,21791.412,1861.3301,3.0417218,0.1245554
5623.864,17124.807,3.1548977,5658.4707,149.19199,19940.945,1851.8094,3.068067,0.14769188
8358.583,9858.404,1.6628556,8293.462,204.9573,9728.31,1010.8162,1.706578,0.121633075
8216.573,23186.328,3.0799422,8203.85,129.26868,23501.572,1270.0685,3.0215435,0.08634681
5067.077,53344.19,7.1626053,5120.274,230.84541,58286.234,6519.0854,6.8546576,0.64717376
8185.9976,18823.162,3.0077534,8106.1235,127.92057,22162.66,2245.5916,3.104782,0.22119424
4562.36,75290.484,6.2216735,4558.921,295.36102,68323.29,6998.423,6.875898,0.5304185
9227.015,15015.44,2.0287075,9157.071,241.88847,15182.423,1414.9661,2.1227994,0.11119308
6520.86,18644.768,3.0801601,6512.3906,101.0047,17929.781,1540.2556,3.1044314,0.109872125
6183.179,78947.914,5.798806,6207.384,107.83115,44191.273,8453.776,4.6462154,0.49010307
7209.136,36216.457,4.905083,7132.051,124.2282,50738.59,4570.8,5.3625855,0.35265455
8092.342,37066.07,3.883882,8065.1035,126.81267,34849.883,2753.045,3.7640185,0.20377156
7710.9985,9188.451,2.2274284,7706.1025,110.938934,12983.088,1095.38,2.4088213,0.13526107
6885.522,26141.596,4.1893897,6818.753,102.94262,27986.537,1399.3339,4.0005107,0.14020988
8102.627,102696.266,8.671247,8047.0293,174.22894,100166.08,17959.8,8.822364,1.2162068
4052.405,68965.125,7.9220805,4172.358,304.58142,64090.02,6944.4473,7.377387,0.6672407
7872.5474,390588.75,29.08963,7891.7627,194.58669,278015.47,81143.73,17.759441,4.473121
