algorithm,benchmark,seed,best_weight,feasible,max_stress,max_displacement,wall_time_s,n_evals,pareto_n_points
pso,25-bar spatial,42,545.38618616272,True,7319.943187097017,0.3499997036808285,84.64302069600012,50000,0
pso,25-bar spatial,123,545.4873127664166,True,7166.473895305031,0.349999349776474,81.64535614500005,50000,0
pso,25-bar spatial,456,545.4984159819467,True,7222.888800019609,0.34999620635816003,119.51840638199997,50000,0
pso,25-bar spatial,789,545.3176443034951,True,7273.810925466547,0.3499870786287611,149.64854853399993,50000,0
pso,25-bar spatial,2024,545.26256628495,True,7287.889661357153,0.3499997811067245,121.15163980000011,50000,0
